hero1_nick,hero2_nick,weight
"DE LA FONTAINE, CONT",REDWING,0.014804845222072678
"MASTERSON, KEVIN","STEELE, BOBBY",0.014804845222072678
MAGMA,PHOENIX III,0.014804845222072678
BEAST,LIVING LIGHTNING,0.014804845222072678
"KNIGHT, MISTY",NIGHTCRAWLER,0.014804845222072678
ABSORBING MAN,GALACTUS,0.014804845222072678
FIREBIRD,SHE-HULK,0.014804845222072678
HOBGOBLIN II,"JAMESON, J. JONAH",0.014804845222072678
QUICKSILVER,STARFOX,0.014804845222072678
CAPTAIN AMERICA | MU,GAMBIT | MUTANT X-VE,0.014804845222072678
CAPTAIN BRITAIN,RED SKULL,0.014804845222072678
MOONDRAGON,SASQUATCH,0.014804845222072678
DR. STRANGE,ROGUE ,0.014804845222072678
FIRESTAR,THUNDERSTRIKE,0.014804845222072678
HULK,MOLECULE MAN,0.014804845222072678
HOBGOBLIN II,SCHEMER,0.014804845222072678
SUPREME INTELLIGENCE,VISION ,0.014804845222072678
JACKAL,"OSBORN, HARRY",0.014804845222072678
BLACK MAMBA,SIDEWINDER,0.014804845222072678
CRYSTAL [INHUMAN],MAGDALENE,0.014804845222072678
HINDSIGHT LAD,NIGHT THRASHER,0.014804845222072678
MAGMA,ROGUE ,0.014804845222072678
BEAST,PHOENIX II,0.014804845222072678
BOOMER,"WISDOM, PETER",0.014804845222072678
ABSORBING MAN,ODIN [ASGARDIAN],0.014804845222072678
MARVEL GIRL II,MR. FANTASTIC,0.014804845222072678
JACK OF HEARTS,MADAME MASQUE,0.014804845222072678
SHE-HULK,VOLCANA,0.014804845222072678
GARGOYLE II,VISION ,0.014804845222072678
JACK OF HEARTS,MOONDRAGON,0.014804845222072678
BUSHMASTER II,COTTONMOUTH II,0.014804845222072678
"DE LA FONTAINE, CONT","WOO, JIMMY",0.014804845222072678
"DE LA FONTAINE, CONT",WOLVERINE,0.014804845222072678
POLARIS,THUNDERBIRD II,0.014804845222072678
PUPPET MASTER,"RICHARDS, FRANKLIN B",0.014804845222072678
BLACK TOM CASSIDY,SIRYN,0.014804845222072678
FIREFIST,MYSTIQUE,0.014804845222072678
JACK OF HEARTS,"SITWELL, JASPER",0.014804845222072678
AJAK,IKARIS,0.014804845222072678
BOOMER,VANISHER,0.014804845222072678
MAGMA,S'YM,0.014804845222072678
DR. STRANGE,PSYLOCKE,0.014804845222072678
BULLDOZER,MOLECULE MAN,0.014804845222072678
"MERCADO, JOY","WATSON, KRISTY",0.014804845222072678
BLACK KING,"LELAND, HARRY",0.014804845222072678
MARROW,MEANY,0.014804845222072678
MS. MARVEL II,THOR,0.014804845222072678
LOKI [ASGARDIAN],SURTUR,0.014804845222072678
HELA [ASGARDIAN],SUNSPOT,0.014804845222072678
HOGUN [ASGARDIAN],KURSE,0.014804845222072678
"CARPENTER, RACHEL",HAWK,0.014804845222072678
LIZARD,MR. FANTASTIC,0.014804845222072678
CYCLOPS,WRECKER III,0.014804845222072678
SILVER SURFER,SUPREME INTELLIGENCE,0.014804845222072678
BLACK KNIGHT V,FALCON,0.014804845222072678
FIRELORD,HERCULES [GREEK GOD],0.014804845222072678
GORGON [INHUMAN],TIMBERIUS,0.014804845222072678
"FAIRMONT, HANNAH",VOLSTAGG,0.014804845222072678
HYDROMAN,WHIZZER III,0.014804845222072678
KARKAS [DEVIANT],ZURAS,0.014804845222072678
"HUDSON, HEATHER",THANOS,0.014804845222072678
FALCON,HUMAN TORCH,0.014804845222072678
LIZARD,MAGNETO,0.014804845222072678
DORMA [ATLANTEAN],"NEWELL, DIANE ARLISS",0.014804845222072678
DAREDEVIL,"LEEDS, BETTY BRANT",0.014804845222072678
MAGUS,THANOS DOPPELGANGER,0.014804845222072678
MAN-BEAST,"URSULA, LADY",0.014804845222072678
"JONES, RICHARD MILHO",PARIS,0.014804845222072678
GAMBIT,SABRETOOTH,0.014804845222072678
LOCKHEED,MAGNETO,0.014804845222072678
BLACK KNIGHT V,DARKHAWK,0.014804845222072678
SPIDER-MAN CLONE,TURBO II (A),0.014804845222072678
IRON MAN,"KORVAC, MICHAEL",0.014804845222072678
THUNDERSTRIKE,WASP,0.014804845222072678
HOGUN [ASGARDIAN],MALEKITH,0.014804845222072678
COLOSSUS II,MASTERMIND,0.014804845222072678
LIZARD,PROFESSOR X,0.014804845222072678
APOCALYPSE,LEECH,0.014804845222072678
FALCON,"JONES, GABE",0.014804845222072678
HELA [ASGARDIAN],MIRAGE II,0.014804845222072678
"ADAMS, NICOLE NIKKI",ZURI,0.014804845222072678
INVISIBLE WOMAN,USAGENT,0.014804845222072678
ANT-MAN,MOONSTONE II,0.014804845222072678
SILVER SAMURAI,WOLVERINE,0.014804845222072678
MAJOR DOMO,MOJO,0.014804845222072678
DOORMAN,FLATMAN,0.014804845222072678
BLACK KNIGHT V,DAREDEVIL,0.014804845222072678
DOORMAN,MR. IMMORTAL,0.014804845222072678
"BALDWIN, MADELYNE MA",JUSTICE II,0.014804845222072678
LIZARD,"OSBORN, HARRY",0.014804845222072678
PHOENIX III,WOLFSBANE,0.014804845222072678
PERSUASION,WILD CHILD,0.014804845222072678
RAGE,TURBO II (A),0.014804845222072678
DRAX,STRONG GUY,0.014804845222072678
"JONES, MARLO CHANDLE","ROSS, GEN. THADDEUS ",0.014804845222072678
EMPLATE,M,0.014804845222072678
HYPERION,THOR,0.014804845222072678
DR. DOOM,"FURY, COL. NICHOLAS ",0.014804845222072678
DAREDEVIL,MOONDRAGON,0.014804845222072678
SASQUATCH,THANOS,0.014804845222072678
CARGIL,PROFESSOR X,0.014804845222072678
HUMAN TORCH,VOLCANA,0.014804845222072678
ARCANNA,GOLDEN ARCHER II,0.014804845222072678
CAPTAIN AMERICA,"COUNT NEFARIA, LUCHI",0.014804845222072678
INVISIBLE WOMAN,THANOS,0.014804845222072678
"RUIZ, RIGGER",THUNDERSTRIKE,0.014804845222072678
GOLDEN ARCHER II,POWER PRINCESS,0.014804845222072678
DAREDEVIL,NAMORITA,0.014804845222072678
COLOSSUS II,SILVER SURFER,0.014804845222072678
ELYSIUS,STARFOX,0.014804845222072678
ICEMAN,SILVER SURFER,0.014804845222072678
BLACK WIDOW,SASQUATCH,0.014804845222072678
DR. DOOM,KARNAK [INHUMAN],0.014804845222072678
SASQUATCH,WARLOCK II,0.014804845222072678
DR. DOOM,ENCHANTRESS,0.014804845222072678
MASTERMIND,STORM,0.014804845222072678
ANT-MAN,RAGE,0.014804845222072678
MEDUSA,SPIDER-MAN,0.014804845222072678
CALIBAN,ROGUE ,0.014804845222072678
CANNONBALL II,TAROT,0.014804845222072678
CYCLOPS,UNUS THE UNTOUCHABLE,0.014804845222072678
GORGON [INHUMAN],"RICHARDS, FRANKLIN B",0.014804845222072678
CAPTAIN AMERICA,CONSTRICTOR,0.014804845222072678
HELLCAT,MAD DOG,0.014804845222072678
ANT-MAN,PSYLOCKE,0.014804845222072678
AURORA,PROFESSOR X,0.014804845222072678
CYCLOPS,THUNDERBALL,0.014804845222072678
NAMORITA,"RAHN, TAMARA",0.014804845222072678
KRANG [ATLANTEAN],VASHTI,0.014804845222072678
JOSEPH,PROFESSOR X,0.014804845222072678
BISHOP ,"TILBY, TRISH",0.014804845222072678
"NORRISS, SISTER BARB",WONDER MAN,0.014804845222072678
DR. DOOM,DR. OCTOPUS,0.014804845222072678
DAREDEVIL,MEPHISTO,0.014804845222072678
TIGRA,ULTRON,0.014804845222072678
MEPHISTO,SIF,0.014804845222072678
PSYLOCKE,QUASAR III,0.014804845222072678
LOBO,RED WOLF III,0.014804845222072678
HUNTARA,LYJA LAZERFIST [SKRU,0.014804845222072678
COLOSSUS II,DRAX,0.014804845222072678
MADAME MASQUE III,WASP,0.014804845222072678
BARBARUS,BRAINCHILD,0.014804845222072678
ENCHANTRESS,SHE-HULK,0.014804845222072678
HECTOR II,"JONES, RICHARD MILHO",0.014804845222072678
DINAH-SOAR,MR. IMMORTAL,0.014804845222072678
MYSTERIO,VULTURE,0.014804845222072678
ENCHANTRESS,NIGHTCRAWLER,0.014804845222072678
BLOODAXE,"PARETSKY, DR. GARY",0.014804845222072678
HECTOR II,PARIS,0.014804845222072678
DIAMONDBACK II,MOTHER NIGHT,0.014804845222072678
PROFESSOR X,WARLOCK III,0.014804845222072678
BEAST,DEATHBIRD [SHI'AR],0.014804845222072678
IRON FIST,MR. FANTASTIC,0.014804845222072678
"GREY, DR. JOHN",NIGHTCRAWLER,0.014804845222072678
ENCHANTRESS,LORELEI II,0.014804845222072678
"SONDHEIM, ERICA","ZIMMER, ABE",0.014804845222072678
COLLECTOR,VISION ,0.014804845222072678
GREEN GOBLIN,"OSBORN, NORMIE",0.014804845222072678
"SIKORSKY, RAYMOND",WASP,0.014804845222072678
COLOSSUS II,ENCHANTRESS,0.014804845222072678
ENCHANTRESS,PROFESSOR X,0.014804845222072678
FALCON,"ROTH, ARNIE",0.014804845222072678
BARBARUS,GAZA,0.014804845222072678
DAGGER,SHANG-CHI,0.014804845222072678
LIZARD,WASP,0.014804845222072678
HAWK,WRECKER III,0.014804845222072678
MALEKITH,VOLSTAGG,0.014804845222072678
"REYES, DR. CECELIA",ROGUE ,0.014804845222072678
NOVA,"ROSEN, WALTER",0.014804845222072678
"COLLINS, DEMITRIUS","KINCAID, DR. JANE FO",0.014804845222072678
FORGE,LEGION II,0.014804845222072678
SHAMAN,WONDER MAN,0.014804845222072678
DIAMONDBACK II,RATTLER,0.014804845222072678
COLOSSUS II,DR. OCTOPUS,0.014804845222072678
THUNDERBIRD II,"WISDOM, PETER",0.014804845222072678
MADAME MASQUE,"O'BRIEN, MICHAEL",0.014804845222072678
"BALLANTINE, KAYLA",KISMET,0.014804845222072678
DAGGER,DAREDEVIL,0.014804845222072678
LADY LARK,MOONDRAGON,0.014804845222072678
"ROBERTSON, JOE","WATSON, KRISTY",0.014804845222072678
DINAH-SOAR,DOORMAN,0.014804845222072678
DINAH-SOAR,FLATMAN,0.014804845222072678
BEAST,THUNDERBIRD II,0.014804845222072678
BEAST,DARKHAWK,0.014804845222072678
COLOSSUS II,LIZARD,0.014804845222072678
DOC SAMSON,WONDER MAN,0.014804845222072678
ENCHANTRESS,"KINCAID, DR. JANE FO",0.014804845222072678
"GRANT, GLORIA GLORY","WATSON, KRISTY",0.014804845222072678
FALCON,MOCKINGBIRD,0.014804845222072678
KA-ZAR,WOLVERINE,0.014804845222072678
LIZARD,STORM,0.014804845222072678
HEIMDALL [ASGARDIAN],ULIK,0.014804845222072678
ANT-MAN,EXECUTIONER II,0.014804845222072678
THING,VOLCANA,0.014804845222072678
DAREDEVIL,"DUGAN, TIMOTHY ALOYI",0.014804845222072678
MOONSTONE II,SCARLET WITCH,0.014804845222072678
"GREY, ELAINE",PROFESSOR X,0.014804845222072678
AURORA,HULK,0.014804845222072678
THUNDERSTRIKE,USAGENT,0.014804845222072678
BINARY,QUASAR III,0.014804845222072678
INVISIBLE WOMAN,WARLOCK II,0.014804845222072678
"JONES, RICHARD MILHO",SILVER SURFER,0.014804845222072678
LIZARD,ROGUE ,0.014804845222072678
STINGRAY,TIGER SHARK,0.014804845222072678
DOMINO III,PROFESSOR X,0.014804845222072678
"CAGE, LUKE",THOR,0.014804845222072678
GRAVITON,HAWK,0.014804845222072678
DOC SAMSON,"JONES, MARLO CHANDLE",0.014804845222072678
MASTERMIND,WOLVERINE,0.014804845222072678
IRON FIST,THING,0.014804845222072678
ANT-MAN,FORGOTTEN ONE,0.014804845222072678
"CAGE, LUKE",WONDER MAN,0.014804845222072678
CYPHER,THUNDERBIRD II,0.014804845222072678
SCARLET WITCH,YELLOWJACKET III,0.014804845222072678
COLOSSUS II,GUARDIAN,0.014804845222072678
ANGEL,BLACK KNIGHT V,0.014804845222072678
ARCLIGHT,VERTIGO II,0.014804845222072678
SCARLET WITCH,WONG,0.014804845222072678
LADY LARK,SHAPE,0.014804845222072678
LIZARD,THING,0.014804845222072678
FORGE,"FURY, COL. NICHOLAS ",0.014804845222072678
BINARY,SIKORSKY,0.014804845222072678
"KORVAC, MICHAEL",THOR,0.014804845222072678
"JAMESON, MARLA MADIS","OSBORN, LIZ ALLAN",0.014804845222072678
CAPTAIN AMERICA,PALADIN,0.014804845222072678
DOC SAMSON,SUB-MARINER,0.014804845222072678
HEIMDALL [ASGARDIAN],SETH II,0.014804845222072678
HEIMDALL [ASGARDIAN],SURTUR,0.014804845222072678
ANT-MAN,COLLECTOR,0.014804845222072678
"ADAMS, NICOLE NIKKI","LYNNE, MONICA",0.014804845222072678
MEANY,WOLVERINE,0.014804845222072678
DR. DRUID,PSYLOCKE,0.014804845222072678
DRAX,ROGUE ,0.014804845222072678
MR. FANTASTIC,VOLCANA,0.014804845222072678
BEYONDER,HUMAN TORCH,0.014804845222072678
GAFF,"QUARTERMAIN, CLAY",0.014804845222072678
INVISIBLE WOMAN,"POWER, MARGARET",0.014804845222072678
DR. DRUID,SASQUATCH,0.014804845222072678
HUMAN TORCH,MOON KNIGHT,0.014804845222072678
SCREAMING MIMI,VISION ,0.014804845222072678
CLOAK,LIGHTSPEED,0.014804845222072678
DR. DRUID,STORM,0.014804845222072678
MOLECULE MAN,PILEDRIVER II,0.014804845222072678
BLACK KING,MAGNETO,0.014804845222072678
AVALANCHE,"COOPER, DR. VALERIE",0.014804845222072678
DAREDEVIL,THUNDERSTRIKE,0.014804845222072678
DRAX,QUASAR III,0.014804845222072678
PATHWAY,WITCHFIRE,0.014804845222072678
KLAW,WIZARD,0.014804845222072678
"LEEDS, BETTY BRANT","ROBERTSON, MARTHA",0.014804845222072678
CYCLOPS,LONGSHOT,0.014804845222072678
DR. DRUID,QUASAR III,0.014804845222072678
"FAIRMONT, HANNAH",FANDRAL [ASGARDIAN],0.014804845222072678
HUMAN TORCH,MARVEL GIRL II,0.014804845222072678
FLATMAN,MR. IMMORTAL,0.014804845222072678
KARNAK [INHUMAN],"RICHARDS, FRANKLIN B",0.014804845222072678
CYCLOPS,MESMERO,0.014804845222072678
IRON MAN,VANGUARD,0.014804845222072678
DR. DRUID,IRON MAN,0.014804845222072678
"CREED, GRAYDON",ICEMAN,0.014804845222072678
"FAIRMONT, HANNAH",HOGUN [ASGARDIAN],0.014804845222072678
ICEMAN,MAGUS,0.014804845222072678
HERCULES [GREEK GOD],JUSTICE II,0.014804845222072678
ANGEL,KA-ZAR,0.014804845222072678
ANT-MAN,WHIZZER,0.014804845222072678
M,"MADDICKS, ARTHUR ART",0.014804845222072678
CAPTAIN AMERICA,GARGOYLE II,0.014804845222072678
IRON MAN,WHIRLWIND,0.014804845222072678
MAGNETO,VOLCANA,0.014804845222072678
HAWK,"HOGAN, VIRGINIA PEPP",0.014804845222072678
PIP,WOLVERINE,0.014804845222072678
JOLT,MAN-KILLER,0.014804845222072678
DR. DRUID,MARVEL GIRL,0.014804845222072678
APOCALYPSE,PSYLOCKE,0.014804845222072678
CLOAK,COUNTERWEIGHT,0.014804845222072678
TITANIA II,WIZARD,0.014804845222072678
IRON MAN,UNICORN,0.014804845222072678
NOVA II,WOLVERINE,0.014804845222072678
MARRINA,SHE-HULK,0.014804845222072678
ANT-MAN II,"CAGE, LUKE",0.014804845222072678
DARK BEAST,HAVOK,0.014804845222072678
DR. OCTOPUS,MAGNETO,0.014804845222072678
BUZZ,"LEWIS, DEVON",0.014804845222072678
DR. OCTOPUS,MOLECULE MAN,0.014804845222072678
GALACTUS,GAMORA,0.014804845222072678
HUMAN TORCH,LIVING LIGHTNING,0.014804845222072678
CAPTAIN MARVEL II,CYCLOPS,0.014804845222072678
BLACK PANTHER,ICEMAN,0.014804845222072678
BLACK KNIGHT V,SILVER SURFER,0.014804845222072678
CYCLOPS,IRON MAN IV,0.014804845222072678
PUFF ADDER,RATTLER,0.014804845222072678
MOLECULE MAN,WOLVERINE,0.014804845222072678
GHAUR [DEVIANT],THENA,0.014804845222072678
DR. OCTOPUS,"OSBORN, HARRY",0.014804845222072678
ABSORBING MAN,CYCLOPS,0.014804845222072678
DR. OCTOPUS,PROFESSOR X,0.014804845222072678
INVISIBLE WOMAN,MOON KNIGHT,0.014804845222072678
DRAX,PROFESSOR X,0.014804845222072678
EXODUS,SCANNER II,0.014804845222072678
BUZZ,SPIDER-MAN,0.014804845222072678
CALLISTO,PROFESSOR X,0.014804845222072678
CYCLOPS,LIZARD,0.014804845222072678
BARON STRUCKER,DAREDEVIL,0.014804845222072678
MOONSTONE II,THOR,0.014804845222072678
TITANIA II,WRECKER III,0.014804845222072678
GHOST RIDER II,STUNT-MASTER,0.014804845222072678
CYCLOPS,LIVING LIGHTNING,0.014804845222072678
PROFESSOR X,SENTINELS,0.014804845222072678
HAVOK,THUNDERBIRD II,0.014804845222072678
CONTEMPLATOR,SILVER SURFER,0.014804845222072678
LONGSHOT,POLARIS,0.014804845222072678
ATALANTA,"JONES, RICHARD MILHO",0.014804845222072678
FORGOTTEN ONE,REJECT,0.014804845222072678
HERCULES [GREEK GOD],"PETROVITCH, IVAN",0.014804845222072678
BONEBREAKER,PRETTY BOY,0.014804845222072678
DR. OCTOPUS,HAWK,0.014804845222072678
DR. OCTOPUS,HOBGOBLIN V,0.014804845222072678
FRIGGA,HILDY [ASGARDIAN],0.014804845222072678
ROCKET RACER,SPIDER-MAN,0.014804845222072678
HAVOK,THANOS,0.014804845222072678
BLOB,SAURON,0.014804845222072678
DR. DRUID,"JARVIS, EDWIN ",0.014804845222072678
"KELLY, SEN. ROBERT E",PSYLOCKE,0.014804845222072678
NOVA II,SASQUATCH,0.014804845222072678
DESTROYER III,VOLSTAGG,0.014804845222072678
"BLAKE, BECKY","NELSON, DEBBIE HARRI",0.014804845222072678
GUARDIAN,PROFESSOR X,0.014804845222072678
"LEWIS, SHIRLEY WASHI","ROBERTSON, JOE",0.014804845222072678
CH'OD,GLADIATOR II,0.014804845222072678
THENA,THOR,0.014804845222072678
DR. DOOM,PILEDRIVER II,0.014804845222072678
DR. DOOM,LIZARD,0.014804845222072678
"BANNON, LANCE","URICH, BEN",0.014804845222072678
DAREDEVIL,STILT-MAN,0.014804845222072678
GLADIATOR II,RAZA LONGKNIFE,0.014804845222072678
ELYSIUS,"JONES, RICHARD MILHO",0.014804845222072678
DR. DOOM,QUASAR III,0.014804845222072678
QUICKSILVER,"URSULA, LADY",0.014804845222072678
MACHINE MAN,SUB-MARINER,0.014804845222072678
BOLT II,NAMORITA,0.014804845222072678
NOVA II,STORM,0.014804845222072678
BRUTE | MUTANT X-VER,GAMBIT | MUTANT X-VE,0.014804845222072678
BLOB,"SUMMERS, NATHAN CHRI",0.014804845222072678
"FURY, COL. NICHOLAS ","TAYLOR, LEILA",0.014804845222072678
"OSBORN, LIZ ALLAN","ROBERTSON, RANDY",0.014804845222072678
BLACK WIDOW,RED SKULL,0.014804845222072678
PILEDRIVER II,SHE-HULK,0.014804845222072678
BEAST,"GREY, DR. JOHN",0.014804845222072678
CAPTAIN MARVEL III,SILVER SURFER,0.014804845222072678
COLOSSUS II,SUNDER,0.014804845222072678
RONAN THE ACCUSER [K,SUPREME INTELLIGENCE,0.014804845222072678
HOGUN [ASGARDIAN],ULIK,0.014804845222072678
DEVIL-SLAYER,HULK,0.014804845222072678
BLACK WIDOW,PSYLOCKE,0.014804845222072678
PILEDRIVER II,THING,0.014804845222072678
MACHINE MAN,WASP,0.014804845222072678
ANDROMEDA,"NORRISS, SISTER BARB",0.014804845222072678
MACHINE MAN,VISION ,0.014804845222072678
CYCLOPS,SPEEDBALL,0.014804845222072678
MOLE MAN,SPIDER-MAN,0.014804845222072678
HAWK,MACHINE MAN,0.014804845222072678
BATROC,ZARAN,0.014804845222072678
HELLSTORM,SILVER SURFER,0.014804845222072678
CYCLOPS,PYRO,0.014804845222072678
DR. DOOM,ULTRON,0.014804845222072678
MAGNETO,WRECKER III,0.014804845222072678
CAPTAIN AMERICA,EXECUTIONER II,0.014804845222072678
LOCKHEED,"WISDOM, PETER",0.014804845222072678
COLOSSUS II,VOLCANA,0.014804845222072678
BEYONDER,SPIDER-MAN,0.014804845222072678
DR. DOOM,WRECKER III,0.014804845222072678
THENA,WHITE TIGER II,0.014804845222072678
CR'REEE,SHADOWCAT,0.014804845222072678
DESTINY II,SPIRAL,0.014804845222072678
BLACK KNIGHT V,NOVA,0.014804845222072678
CANNONBALL II,MR. FANTASTIC,0.014804845222072678
RED SKULL,"ZOLA, ARNIM",0.014804845222072678
"AUSTIN, SUSAN","PARETSKY, DR. GARY",0.014804845222072678
LIBRA,PHARAOH RAMA-TUT,0.014804845222072678
DR. DRUID,HAWK,0.014804845222072678
IRON MAN,TRITON,0.014804845222072678
COLOSSUS II,WRECKER III,0.014804845222072678
KLAW,THOR,0.014804845222072678
GUARDIAN,STORM,0.014804845222072678
BINARY,CR'REEE,0.014804845222072678
"JAMESON, J. JONAH",VISION ,0.014804845222072678
ANT-MAN,SWORDSMAN,0.014804845222072678
BEETLE,BOOMERANG,0.014804845222072678
BLACK WIDOW,POWER MAN,0.014804845222072678
CYCLOPS,PILEDRIVER II,0.014804845222072678
CAPTAIN AMERICA,DR. SPECTRUM,0.014804845222072678
BLACK KING,"PIERCE, DONALD",0.014804845222072678
NAMORITA,SPEEDBALL II,0.014804845222072678
BLACK KNIGHT V,MOON KNIGHT,0.014804845222072678
"FURY, COL. NICHOLAS ",GAMBIT,0.014804845222072678
CAPTAIN AMERICA,DYNA-MITE,0.014804845222072678
GAMBIT,THUNDERBIRD II,0.014804845222072678
DR. DOOM,THUNDERBALL,0.014804845222072678
"BALDWIN, MADELYNE MA",FIRESTAR,0.014804845222072678
MIRAGE II,PHOENIX III,0.014804845222072678
KINGPIN,"STACY, GWEN",0.014804845222072678
STORM,SUNDER,0.014804845222072678
AJAK,SERSI,0.013458950201884253
BULLDOZER,MR. FANTASTIC,0.013458950201884253
"JARVIS, EDWIN ",RAGE,0.013458950201884253
MASTER,SASQUATCH,0.013458950201884253
MOONDRAGON,USAGENT,0.013458950201884253
"KINCAID, DR. JANE FO",WASP,0.013458950201884253
GALACTUS,WRECKER III,0.013458950201884253
FIRELORD,SPIDER-MAN,0.013458950201884253
GALACTUS,THUNDERBALL,0.013458950201884253
MEPHISTO,SPIDER-MAN,0.013458950201884253
"JARVIS, EDWIN ","ROBERTSON, JOE",0.013458950201884253
MOONDRAGON,"TANAKA, KENJIRO",0.013458950201884253
FIRESTAR,QUASAR III,0.013458950201884253
BULLDOZER,HUMAN TORCH,0.013458950201884253
BULLDOZER,THING,0.013458950201884253
MASTER,PUCK,0.013458950201884253
DYNA-MITE,SUB-MARINER,0.013458950201884253
SPIDER-MAN,WHIZZER III,0.013458950201884253
BULLDOZER,SHE-HULK,0.013458950201884253
DYNA-MITE,HUMAN TORCH ANDROID,0.013458950201884253
CAPTAIN AMERICA,LUNA,0.013458950201884253
BULLDOZER,HAWK,0.013458950201884253
"CAMPBELL, DR. RORY","WISDOM, PETER",0.013458950201884253
"KELLY, SEN. ROBERT E",PROFESSOR X,0.013458950201884253
CALEDONIA,HUMAN TORCH,0.013458950201884253
SPEEDBALL II,TIMESLIP,0.013458950201884253
BEAST,GAUNTLET,0.013458950201884253
WASP,WIZARD,0.013458950201884253
"FURY, COL. NICHOLAS ",HERCULES [GREEK GOD],0.013458950201884253
ENCHANTRESS,WOLVERINE,0.013458950201884253
CALIBAN,"TILBY, TRISH",0.013458950201884253
CANNONBALL II,ROULETTE II,0.013458950201884253
CANNONBALL II,"REYES, DR. CECELIA",0.013458950201884253
BEAST,"GREY, ELAINE",0.013458950201884253
CANNONBALL II,PYRO,0.013458950201884253
BEAST,SHATTERSTAR II,0.013458950201884253
"FUJIKAWA, RUMIKO","HOGAN, HAROLD J. HAP",0.013458950201884253
MEANY,STORM,0.013458950201884253
"BRIDGE, GEORGE WASHI",DOMINO III,0.013458950201884253
CANNONBALL II,MYSTIQUE,0.013458950201884253
FRIGGA,THOR II,0.013458950201884253
KA-ZAR,MARVEL GIRL,0.013458950201884253
MEANY,ROGUE ,0.013458950201884253
CANNONBALL II,MEANY,0.013458950201884253
CANNONBALL II,"TILBY, TRISH",0.013458950201884253
"FURY, COL. NICHOLAS ",KA-ZAR,0.013458950201884253
FALCON,IRON FIST,0.013458950201884253
BEAST,SUNFIRE,0.013458950201884253
ENCHANTRESS,MOLECULE MAN,0.013458950201884253
KAINE,"ROBERTSON, JOE",0.013458950201884253
AEGIS,NOVA,0.013458950201884253
CALEDONIA,INVISIBLE WOMAN,0.013458950201884253
FALCON,RAGE,0.013458950201884253
AEGIS,NAMORITA,0.013458950201884253
CALEDONIA,"RICHARDS, FRANKLIN B",0.013458950201884253
CALEDONIA,THING,0.013458950201884253
RED SKULL,"ROSENTHAL, BERNIE",0.013458950201884253
RED SKULL,SUB-MARINER,0.013458950201884253
VISION ,YELLOWJACKET III,0.013458950201884253
"BANNON, LANCE","GRANT, GLORIA GLORY",0.013458950201884253
AEGIS,BOLT II,0.013458950201884253
BRAINCHILD,GAZA,0.013458950201884253
BEAST,EENY,0.013458950201884253
REJECT,ZURAS,0.013458950201884253
CALIBAN,"HODGE, CAMERON",0.013458950201884253
BEAST,SPIRAL,0.013458950201884253
EPOCH,QUASAR III,0.013458950201884253
CANNONBALL II,MASTER MOLD II,0.013458950201884253
BEAST,SAURON,0.013458950201884253
BEAST,LIVING MONOLITH,0.013458950201884253
BANSHEE,MULTIPLE MAN,0.013458950201884253
CANNONBALL II,EENY,0.013458950201884253
EXECUTIONER II,WASP,0.013458950201884253
JUBILEE,WOLFSBANE,0.013458950201884253
FORTUNATO,SPIDER-MAN,0.013458950201884253
ETERNITY,HULK,0.013458950201884253
ABSORBING MAN,NIGHTCRAWLER,0.013458950201884253
ETERNITY,INVISIBLE WOMAN,0.013458950201884253
CANNONBALL II,"COOPER, DR. VALERIE",0.013458950201884253
"FORRESTER, CAPT. ALE",NIGHTCRAWLER,0.013458950201884253
EXECUTIONER II,LOKI [ASGARDIAN],0.013458950201884253
ETERNITY,SILVER SURFER,0.013458950201884253
BANSHEE,JUGGERNAUT,0.013458950201884253
ETERNITY,VISION ,0.013458950201884253
JUGGERNAUT,ROGUE ,0.013458950201884253
BEAST,MESMERO,0.013458950201884253
BEAST,MEANY,0.013458950201884253
JUGGERNAUT,SPIDER-MAN,0.013458950201884253
JUBILEE,"TSURAYABA, MATSUO",0.013458950201884253
BEAST,PUCK,0.013458950201884253
FORGOTTEN ONE,INVISIBLE WOMAN,0.013458950201884253
BANSHEE,CORSAIR,0.013458950201884253
MIRAGE II,ROULETTE II,0.013458950201884253
FORGOTTEN ONE,MR. FANTASTIC,0.013458950201884253
FORGOTTEN ONE,QUASAR III,0.013458950201884253
CANNONBALL II,LOCKHEED,0.013458950201884253
MOCKINGBIRD,WOLVERINE,0.013458950201884253
CANNONBALL II,JUGGERNAUT,0.013458950201884253
SILHOUETTE,TAI II,0.013458950201884253
BANSHEE,"CORBEAU, DR. PETER",0.013458950201884253
CANNONBALL II,INVISIBLE WOMAN,0.013458950201884253
"FORRESTER, CAPT. ALE",MAGNETO,0.013458950201884253
FORGOTTEN ONE,WONDER MAN,0.013458950201884253
"BRIDGE, GEORGE WASHI","MERRYWEATHER, IRENE",0.013458950201884253
CANNONBALL II,HELA [ASGARDIAN],0.013458950201884253
"BRIDGE, GEORGE WASHI",MOONSTONE II,0.013458950201884253
JUBILEE,SUNSPOT,0.013458950201884253
